id|uri|siglaTipo|codTipo|numero|ano|ementa|dataApresentacao|uriOrgaoNumerador|statusProposicao|uriAutores|descricaoTipo|ementaDetalhada|keywords|uriPropPrincipal|uriPropAnterior|uriPropPosterior|urlInteiroTeor|urnFinal|texto|justificativa
2324165|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324165|PL|139|1326|2022|Inclui a Dermomicropigmentação Paramédica como serviço assistencial complementar do Sistema Único de Saúde - SUS às mulheres vítimas do Câncer de Mama e dá outras providências.|2022-05-20T16:00||{'dataHora': '2022-12-23T20:27', 'sequencia': 20, 'siglaOrgao': 'CSAUDE', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2014', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Notificação de Apensação', 'codTipoTramitacao': '504', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Apensação do PL 3017/2022 a esta proposição.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324165/autores|Projeto de Lei||Inclusão, micropigmentação paramédica, serviço essencial, complementaridade, Sistema Único de Saúde (SUS), paciente, câncer de mama, mulher. _Critério, indicação, elegibilidade, contraindicação de medicamento. _Realização, convênio, parceria público-privada, entidade de classe, profissional liberal.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2319192|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2174003|||
2324174|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324174|PL|139|1327|2022|Institui-se o programa de alimentação preventiva, para orientar e capacitar mães, pais e cuidadores legais.|2022-05-20T17:37||{'dataHora': '2022-05-30T09:05', 'sequencia': 16, 'siglaOrgao': 'CCJC', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2003', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Apensação', 'codTipoTramitacao': '106', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Apensação desta proposição ao PL 438/2015.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação do Plenário'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324174/autores|Projeto de Lei||Criação, Programa Alimentação Preventiva, orientação, capacitação, mãe, pai, cuidador formal, alimentação saudável, criança, idoso. _Poder público, participação, sociedade civil, formulação, política pública, alimentação adequada, segurança alimentar e nutricional, população, criança, idoso.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/947847|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2174061|||
2324176|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324176|PL|139|1328|2022|Institui-se a política de proteção às mulheres em situações vulneráveis, mediante a rede pública de saúde, com a utilização de contraceptivo reversível de longa duração Kyleena e Mirena, dispondo de outras medidas.|2022-05-20T17:44|https://dadosabertos.camara.leg.br/api/v2/orgaos/537870|{'dataHora': '2023-01-31T00:00', 'sequencia': 19, 'siglaOrgao': 'CMULHER', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/537870', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/204462', 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Saída de Relator da Comissão - Sem Parecer Apresentado', 'codTipoTramitacao': '1250', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': '(Fim de Legislatura) A Relatora, Dep. Chris Tonietto, deixou de ser membro da Comissão', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324176/autores|Projeto de Lei||Criação, política pública, prevenção, mulher, situação, vulnerabilidade, atendimento, Sistema Único de Saúde (SUS), colocação, Contraceptivo reversível de longa duração.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2174067|||
2324177|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324177|PL|139|1329|2022|Dispõe sobre a obrigatoriedade de instalação de rampas de escape, às margens das rodovias federais.|2022-05-20T17:48|https://dadosabertos.camara.leg.br/api/v2/orgaos/2016|{'dataHora': '2023-03-30T00:00', 'sequencia': 21, 'siglaOrgao': 'CVT', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2016', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/74299', 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Abertura de Prazo', 'codTipoTramitacao': '350', 'descricaoSituacao': 'Aguardando Parecer', 'codSituacao': 915, 'despacho': 'Reabertura do Prazo para Emendas ao Projeto - Art. 166 do RICD (5 sessões a partir de 31/03/2023)', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324177/autores|Projeto de Lei||Obrigatoriedade, instalação, rampa de escape, margem da rodovia, rodovia federal, utilização, veículo pesado, situação, falta, freio, redução, velocidade, paralisação. veículo.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2174076|||
2324178|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324178|PL|139|1330|2022|Dispõe sobre disponibilizar aos idosos ou pessoas com deficiências físicas, o direito ao desembarque fora dos pontos de parada.|2022-05-20T17:52||{'dataHora': '2022-05-30T00:00', 'sequencia': 17, 'siglaOrgao': 'CMULHER', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/537870', 'uriUltimoRelator': None, 'regime': 'Prioridade (Art. 151, II, RICD)', 'descricaoTramitacao': 'Designação de Relator', 'codTipoTramitacao': '320', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Designada Relatora, Dep. Lauriete (PSC-ES)', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324178/autores|Projeto de Lei||Autorização, idoso, pessoa com deficiência, desembarque, Transporte público coletivo, local diverso, ponto de parada.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2319823|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2174080|||
2324191|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324191|PL|139|1332|2022|Altera a Lei nº 13.703, de 8 de agosto de 2018, que institui a Política Nacional de Pisos Mínimos do Transporte Rodoviário de Cargas.|2022-05-23T09:22|https://dadosabertos.camara.leg.br/api/v2/orgaos/180|{'dataHora': '2022-05-30T00:00', 'sequencia': 18, 'siglaOrgao': 'CVT', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2016', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Devolução ao Relator', 'codTipoTramitacao': '170', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Devolvido ao Relator, Dep. Diego Andrade (PSD-MG), para análise das emendas ao substitutivo.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324191/autores|Projeto de Lei||Alteração, Lei Federal, diretrizes, cumprimento, Política Nacional de Pisos Mínimos do Transporte Rodoviário de Cargas, Remuneração, Frete, Transporte de carga.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300629|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2174142|||
2324192|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324192|PL|139|1333|2022|Altera a Lei nº 9.478, de 6 de agosto de 1997, para estabelecer política de preços sobre gás de cozinha, combustíveis e outros derivados de petróleo, no mercado interno, de acordo com a Ordem Econômica, em proteção aos interesses do consumidor em território nacional e dá outras providências.|2022-05-23T09:28|https://dadosabertos.camara.leg.br/api/v2/orgaos/180|{'dataHora': '2022-06-28T00:00', 'sequencia': 19, 'siglaOrgao': 'MESA', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/4', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Notificação de Despacho', 'codTipoTramitacao': '203', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Despacho exarado no Requerimento n. 1.059/2022, conforme o seguinte teor: “Defiro parcialmente o Requerimento n. 1.059/2022, nos termos dos arts. 142 e 143, II, “b”, ambos do Regimento Interno da Câmara dos Deputados, para determinar a apensação de todo o bloco encabeçado pelo Projeto de Lei n. 750/2021 ao Projeto de Lei n. 4.995/2016 (cabeça do bloco do qual o Projeto de Lei n. 3.421/2021 faz parte), tendo em vista que todas as proposições citadas tratam da política de preços de derivados de petróleo. Publique-se”.', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324192/autores|Projeto de Lei||Alteração, Lei do Petróleo, diretrizes, Política de preços, petróleo, gás natural, Gás Liquefeito de Petróleo (GLP), Petróleo Brasileiro (Petrobras), Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP). _ Descumprimento, Infração contra a ordem econômica.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2301428|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2174144|||
2324199|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324199|PL|139|1334|2022|Dispõe sobre o exercício do direito de petição do parlamentar no julgamento de ação direta de inconstitucionalidade cujo objeto seja lei de sua autoria ou relatoria.|2022-05-23T09:54||{'dataHora': '2022-05-30T09:02', 'sequencia': 16, 'siglaOrgao': 'CCJC', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2003', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Recebimento', 'codTipoTramitacao': '500', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': 'Recebimento pela CCJC.', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324199/autores|Projeto de Lei|Altera a Lei nº 9.868 de 1999.|Alteração, Lei do Controle de Constitucionalidade, critério, Parlamentar, autor, coautor, relator, Proposição legislativa, envio, memorando, sustentação oral, Supremo Tribunal Federal (STF), Julgamento, Ação Direta de Inconstitucionalidade, impugnação, lei, Poder Legislativo.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2174162|||
2324211|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324211|PL|139|1335|2022|Dispõe sobre a regulamentação da profissão de Influenciador Digital e dá outras providências.|2022-05-23T10:34||{'dataHora': '2022-05-30T10:05', 'sequencia': 19, 'siglaOrgao': 'CTRAB', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2015', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Apensação', 'codTipoTramitacao': '106', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Apensação desta proposição ao PL 1282/2022.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324211/autores|Projeto de Lei||Regulamentação profissional, Influenciador Digital, Plataforma digital, rede social.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323549|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2174196|||
2324228|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324228|PL|139|1336|2022|Altera a Lei n° 11.350, de 5 de outubro de 2006, para dispor sobre o adicional de insalubridade aos Agentes Comunitários de Saúde e aos Agentes de Combate às Endemias, na forma do § 10 do art. 198 da Constituição Federal.|2022-05-23T11:18||"{'dataHora': '2023-03-23T21:57', 'sequencia': 16, 'siglaOrgao': 'MESA', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/4', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Distribuição', 'codTipoTramitacao': '110', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': 'Decisão da Presidência  de 23/03/2023, conforme o seguinte teor: ""Tendo em vista a edição da Resolução da Câmara dos Deputados n. 1/2023 [...], criando a Comissão de Previdência, Assistência Social, Infância, Adolescência e Família e a Comissão de Saúde, revejo o despacho de distribuição aposto...""...""para o fim de determinar sua redistribuição à Comissão de Saúde, em substituição à Comissão de Seguridade Social e Família, extinta pela mesma Resolução.""', 'url': 'https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2248699', 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}"|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324228/autores|Projeto de Lei||Alteração, Lei Federal, garantia, Agente comunitário de saúde, Agente de combate às endemias, Adicional de insalubridade, valor máximo.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2174239|||
