id|uri|siglaTipo|codTipo|numero|ano|ementa|dataApresentacao|uriOrgaoNumerador|statusProposicao|uriAutores|descricaoTipo|ementaDetalhada|keywords|uriPropPrincipal|uriPropAnterior|uriPropPosterior|urlInteiroTeor|urnFinal|texto|justificativa
2329345|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329345|PL|139|1694|2022|Altera a Lei nº 8.906, de 4 de julho de 1994, que dispõe sobre o Estatuto da Advocacia e a Ordem dos Advogados do Brasil (OAB), para Institui a Política de Prevenção e Enfretamento do Assédio Moral, do Assédio Sexual e da Discriminação no âmbito da OAB nacional.|2022-06-20T15:55||{'dataHora': '2022-06-27T00:00', 'sequencia': 13, 'siglaOrgao': 'CCP', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/186', 'uriUltimoRelator': None, 'regime': '.', 'descricaoTramitacao': 'Publicação de Proposição', 'codTipoTramitacao': '604', 'descricaoSituacao': 'Devolvida ao Autor', 'codSituacao': 1120, 'despacho': 'Encaminhada à publicação. Publicação Inicial no DCD de 28/06/2022 PAG 75', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Indefinida'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329345/autores|Projeto de Lei||Alteração, Estatuto da OAB, criação, Política de Prevenção e Enfretamento do Assédio Moral, do Assédio Sexual e da Discriminação, âmbito, Ordem dos Advogados do Brasil (OAB).||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2188836|||
2329352|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329352|PL|139|1695|2022|Dispõe sobre o uso obrigatório de baús nas motocicletas de entregadores, funcionários dos correios e assemelhados.|2022-06-20T16:14||{'dataHora': '2022-06-27T11:17', 'sequencia': 16, 'siglaOrgao': 'CCJC', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2003', 'uriUltimoRelator': None, 'regime': 'Prioridade (Art. 151, II, RICD)', 'descricaoTramitacao': 'Apensação', 'codTipoTramitacao': '106', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Apensação desta proposição ao PL 1133/2022.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação do Plenário'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329352/autores|Projeto de Lei||Uso obrigatório, baú, motocicleta, entregador de mercadoria, empregado, Empresa Brasileira de Correios e Telégrafos (ECT).|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322057|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2188845|||
2329354|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329354|PL|139|1696|2022|Reconhece os Caminhos de Peabiru como Manifestação da Cultura Nacional.|2022-06-20T16:23|https://dadosabertos.camara.leg.br/api/v2/orgaos/536996|{'dataHora': '2023-01-31T00:00', 'sequencia': 19, 'siglaOrgao': 'CCULT', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/536996', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/204433', 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Saída de Relator da Comissão - Sem Parecer Apresentado', 'codTipoTramitacao': '1250', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': '(Fim de Legislatura) O Relator, Dep. Marcelo Calero, deixou de ser membro da Comissão', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329354/autores|Projeto de Lei||Reconhecimento, Caminhos de Peabiru, manifestação cultural, cultura nacional.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2188853|||
2329404|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329404|PL|139|1697|2022|Altera a Lei nº 8.080, de 19 de setembro de 1990, para reconhecer o direito dos pacientes em receber os medicamentos necessários à continuidade de tratamento após a alta hospitalar.|2022-06-20T17:05||"{'dataHora': '2023-03-23T18:41', 'sequencia': 16, 'siglaOrgao': 'MESA', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/4', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Distribuição', 'codTipoTramitacao': '110', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': 'Decisão da Presidência  de 23/03/2023, conforme o seguinte teor: ""Tendo em vista a edição da Resolução da Câmara dos Deputados n. 1/2023 [...], criando a Comissão de Previdência, Assistência Social, Infância, Adolescência e Família e a Comissão de Saúde, revejo o despacho de distribuição aposto...""...""para o fim de determinar sua redistribuição à Comissão de Saúde, em substituição à Comissão de Seguridade Social e Família, extinta pela mesma Resolução.""', 'url': 'https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2248757', 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}"|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329404/autores|Projeto de Lei||Alteração, Lei Orgânica da Saúde, garantia, paciente, Sistema Único de Saúde (SUS), medicamento, continuidade, finalização, tratamento, posterioridade, Alta médica.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2188924|||
2329407|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329407|PL|139|1698|2022|Altera a Lei nº 13.426, de 30 de março de 2017, para prever a obrigatoriedade de disponibilização de unidade móvel denominada Castramóvel nos Municípios com população superior a 50.000 habitantes.|2022-06-20T17:05||{'dataHora': '2022-06-27T17:58', 'sequencia': 14, 'siglaOrgao': 'CCP', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/186', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Apensação', 'codTipoTramitacao': '106', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Apensação desta proposição ao PL-949/2019.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação do Plenário'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329407/autores|Projeto de Lei||Alteração, Lei Federal, critério, Município, Unidade móvel de atendimento veterinário, Castramóvel, Esterilização animal.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2192530|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2188929|||
2329409|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329409|PL|139|1699|2022|Altera a Lei nº 9.503, de 23 de Setembro De 1997 que Institui o Código de Trânsito Brasileiro, e a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para incluir o conteúdo sobre a educação para o trânsito nos currículos da educação básica.|2022-06-20T17:05||{'dataHora': '2022-06-27T11:17', 'sequencia': 16, 'siglaOrgao': 'CCJC', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2003', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Apensação', 'codTipoTramitacao': '106', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Apensação desta proposição ao PL 7028/2013.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação do Plenário'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329409/autores|Projeto de Lei||Alteração, Código de Trânsito Brasileiro, inclusão, Educação para o trânsito, currículo escolar, educação básica. _ Alteração, Lei de Diretrizes e Bases da Educação Nacional (1996), inclusão, Base Nacional Comum Curricular (BNCC), educação infantil, ensino fundamental, ensino médio, tema transversal, Educação para o trânsito.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/605305|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2188932|||
2329470|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329470|PL|139|1700|2022|Dispõe sobre a acessibilidade das pessoas ostomizadas aos banheiros de uso público.|2022-06-20T17:25||{'dataHora': '2022-06-23T00:00', 'sequencia': 17, 'siglaOrgao': 'CCP', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/186', 'uriUltimoRelator': None, 'regime': 'Prioridade (Art. 151, II, RICD)', 'descricaoTramitacao': 'Publicação de Proposição', 'codTipoTramitacao': '604', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 24/06/2022 PAG 139', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação do Plenário'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329470/autores|Projeto de Lei||Garantia, paciente ostomizado, acessibilidade, banheiro público, localização, aeroporto, Estação rodoviária, cinema, teatro, igreja, posto de saúde, hospital, shopping center, supermercado, banco, local, festa, evento, show, estádio de futebol, estádio esportivo, órgão público, adequação, instalação sanitária, instalação, equipamento sanitário, prática, higiene.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2192905|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2189076|||
2329471|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329471|PL|139|1701|2022|Dispõe sobre a realização da cirurgia fetal para tratamento da mielomeningocele no âmbito do SUS.|2022-06-20T17:25||"{'dataHora': '2023-03-23T12:04', 'sequencia': 16, 'siglaOrgao': 'MESA', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/4', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Distribuição', 'codTipoTramitacao': '110', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': 'Decisão da Presidência  de 23/03/2023, conforme o seguinte teor: ""Tendo em vista a edição da Resolução da Câmara dos Deputados n. 1/2023 [...], criando a Comissão de Previdência, Assistência Social, Infância, Adolescência e Família e a Comissão de Saúde, revejo o despacho de distribuição aposto...""...""para o fim de determinar sua redistribuição à Comissão de Saúde, em substituição à Comissão de Seguridade Social e Família, extinta pela mesma Resolução.""', 'url': 'https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2248757', 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}"|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329471/autores|Projeto de Lei||Realização, cirurgia fetal, tratamento médico, Mielomeningocele, âmbito, Sistema Único de Saúde (SUS).||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2189077|||
2329473|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329473|PL|139|1702|2022|Altera a Lei n.º 8.989, de 1995, para conceder a isenção do Imposto sobre Produtos Industrializados – IPI na aquisição de automóveis feita por corretores de imóveis.|2022-06-20T17:39||{'dataHora': '2022-06-24T00:00', 'sequencia': 17, 'siglaOrgao': 'CFT', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2010', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Designação de Relator', 'codTipoTramitacao': '320', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Designado Relator, Dep. Alexis Fonteyne (NOVO-SP)', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329473/autores|Projeto de Lei||Alteração, Lei de Isenção do IPI para Compra de Automóveis, critério, isenção tributária, Imposto sobre Produtos Industrializados (IPI), aquisição, Automóvel, Corretor de imóveis, exercício, atividade profissional, benefício fiscal, tributação.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264356|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2189080|||
2329476|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329476|PL|139|1703|2022|Dispõe sobre a remoção de órgãos, tecidos e partes do corpo humano para fins de transplante e tratamento e dá outras providências.|2022-06-20T17:39||{'dataHora': '2022-06-23T00:00', 'sequencia': 14, 'siglaOrgao': 'CCP', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/186', 'uriUltimoRelator': None, 'regime': 'Prioridade (Art. 151, II, RICD)', 'descricaoTramitacao': 'Publicação de Proposição', 'codTipoTramitacao': '604', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 24/06/2022 PAG 149', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação do Plenário'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329476/autores|Projeto de Lei|Altera a Lei nº 9.434 de 1997.|Alteração, Lei de Transplantes, ampliação, grau de parentesco, autorização, Transplante de órgão ou tecido.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236479|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2189083|||
